CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,211,5,0,7,0,255,0,0,0
255,255,255,255,255,128,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,121,255,255,255,82,255,0,255,255,255
0,0,0,0,0,0,0,112,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
95,255,0,0,0,0,0,0,0,0,0,0
255,255,19,55,3,0,39,0,255,0,0,0
255,255,255,255,255,27,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,46,255,11,255,2,255,0,255,255,255
0,0,0,0,0,3,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
