CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,198,3,0,5,0,255,0,0,0
255,255,255,255,255,182,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,106,255,255,255,79,255,2,255,255,255
0,0,0,0,0,1,0,87,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
121,255,0,0,0,0,0,0,0,0,0,0
255,255,30,78,15,0,53,0,255,0,0,0
255,255,255,255,255,47,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,3,255,2,255,1,255,255,255
0,0,0,0,0,4,0,9,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
