CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,237,18,0,22,0,255,0,0,0
255,255,255,255,255,159,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,131,255,255,255,86,255,0,255,255,255
0,0,0,0,0,2,0,87,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
92,255,0,0,0,0,0,0,0,0,0,0
255,255,28,75,7,0,37,0,255,0,0,0
255,255,255,255,255,38,255,0,255,39,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,30,255,7,255,3,255,0,255,255,255
0,0,0,0,0,2,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
