CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,203,3,0,14,0,255,0,1,0
255,255,255,255,255,175,255,4,255,255,255,1
8,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,64,255,1,255,255,255
0,0,0,0,0,2,0,79,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
103,255,0,0,0,0,0,0,0,0,0,0
255,255,33,84,15,0,48,0,255,0,0,0
255,255,255,255,255,62,255,0,255,56,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,30,255,4,255,1,255,0,255,255,255
0,0,0,0,0,1,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
