CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,196,9,0,5,0,255,0,0,0
255,255,255,255,255,162,255,1,255,255,255,0
10,0,255,255,255,255,255,255,255,255,255,255
0,0,173,255,255,255,113,255,0,255,255,255
0,0,0,0,0,0,0,130,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
120,255,0,0,0,0,0,0,0,0,0,0
255,255,19,72,13,0,51,0,255,0,0,0
255,255,255,255,255,25,255,0,255,20,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,27,255,4,255,3,255,1,255,255,255
0,0,0,0,0,4,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
