CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,222,5,0,6,0,255,0,0,0
255,255,255,255,255,134,255,1,255,255,255,0
11,0,255,255,255,255,255,255,255,255,255,255
0,0,127,255,255,255,78,255,0,255,255,255
0,0,0,0,0,2,0,93,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
103,255,0,0,0,0,0,0,0,0,0,0
255,255,29,71,13,0,50,0,255,0,0,0
255,255,255,255,255,32,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,4,255,2,255,0,255,255,255
0,0,0,0,0,4,0,5,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
