CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,232,11,0,10,0,255,0,1,0
255,255,255,255,255,144,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,99,255,255,255,51,255,0,255,255,255
0,0,0,0,0,0,0,58,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
88,255,0,0,0,0,0,0,0,0,0,0
255,255,27,68,14,0,64,0,255,0,0,0
255,255,255,255,255,32,255,0,255,29,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,3,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
