CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,236,8,0,6,0,255,0,0,0
255,255,255,255,255,197,255,2,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,112,255,255,255,53,255,0,255,255,255
0,0,0,0,0,0,0,92,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
120,255,0,0,0,0,0,0,0,0,0,0
255,255,36,96,18,0,66,0,255,0,0,0
255,255,255,255,255,38,255,0,255,23,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,22,255,7,255,2,255,0,255,255,255
0,0,0,0,0,13,0,7,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
