CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,199,11,0,11,0,255,0,1,0
255,255,255,255,255,180,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,125,255,255,255,70,255,0,255,255,255
0,0,0,0,0,1,0,100,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
79,255,0,0,0,0,0,0,0,0,0,0
255,255,25,71,12,0,41,0,255,0,0,0
255,255,255,255,255,41,255,0,255,21,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,27,255,3,255,2,255,1,255,255,255
0,0,0,0,0,4,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
