CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,233,10,0,6,0,255,0,0,0
255,255,255,255,255,218,255,2,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,94,255,255,255,71,255,1,255,255,255
0,0,0,0,0,0,0,72,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
103,255,0,0,0,0,0,0,0,0,0,0
255,255,43,85,13,0,39,0,255,0,0,0
255,255,255,255,255,40,255,0,255,34,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,8,255,1,255,1,255,255,255
0,0,0,0,0,6,0,2,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
