CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,247,10,0,18,0,255,0,1,0
255,255,255,255,255,170,255,2,255,255,255,0
11,0,255,255,255,255,255,255,255,255,255,255
0,0,127,255,255,255,75,255,0,255,255,255
0,0,0,0,0,0,0,93,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
90,255,0,0,0,0,0,0,0,0,0,0
255,255,31,86,8,0,59,0,255,0,0,0
255,255,255,255,255,34,255,0,255,20,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,7,255,0,255,0,255,255,255
0,0,0,0,0,1,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
