CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,203,11,0,7,0,255,0,0,0
255,255,255,255,255,175,255,3,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,175,255,255,255,90,255,0,255,255,255
0,0,0,0,0,0,0,79,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
66,255,0,0,0,0,0,0,0,0,0,0
255,255,26,66,9,0,50,0,255,0,0,0
255,255,255,255,255,30,255,0,255,18,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,31,255,5,255,2,255,1,255,255,255
0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
