CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,220,8,0,3,0,255,0,1,0
255,255,255,255,255,139,255,2,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,139,255,255,255,78,255,0,255,255,255
0,0,0,0,0,1,0,94,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
90,255,0,0,0,0,0,0,0,0,0,0
255,255,20,74,10,0,45,0,255,0,0,0
255,255,255,255,255,51,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,5,255,3,255,0,255,255,255
0,0,0,0,0,4,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
