CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,226,9,0,10,0,255,0,1,0
255,255,255,255,255,176,255,3,255,255,255,1
9,0,255,255,255,255,255,255,255,255,255,255
0,0,95,255,255,255,61,255,0,255,255,255
0,0,0,0,0,1,0,86,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
110,255,0,0,0,0,0,0,0,0,0,0
255,255,21,61,5,0,40,0,255,0,0,0
255,255,255,255,255,40,255,0,255,32,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,3,255,3,255,1,255,255,255
0,0,0,0,0,6,0,4,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
