CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,231,16,0,19,0,255,0,1,0
255,255,255,255,255,149,255,0,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,94,255,255,255,59,255,0,255,255,255
0,0,0,0,0,1,0,58,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
95,255,0,0,0,0,0,0,0,0,0,0
255,255,33,75,16,0,45,0,255,0,0,0
255,255,255,255,255,52,255,0,255,46,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,30,255,2,255,2,255,0,255,255,255
0,0,0,0,0,4,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
