CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,187,9,0,3,0,255,0,0,0
255,255,255,255,255,156,255,0,255,255,255,1
10,0,255,255,255,255,255,255,255,255,255,255
0,0,133,255,255,255,81,255,0,255,255,255
0,0,0,0,0,0,0,76,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
107,255,0,0,0,0,0,0,0,0,0,0
255,255,23,70,11,0,54,0,255,0,0,0
255,255,255,255,255,39,255,0,255,23,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,9,255,4,255,1,255,255,255
0,0,0,0,0,6,0,4,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
