CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,229,13,0,9,0,255,0,0,0
255,255,255,255,255,189,255,1,255,255,255,0
14,0,255,255,255,255,255,255,255,255,255,255
0,0,121,255,255,255,64,255,0,255,255,255
0,0,0,0,0,0,0,89,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
76,255,0,0,0,0,0,0,0,0,0,0
255,255,39,84,13,0,63,0,255,0,0,0
255,255,255,255,255,23,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,41,255,8,255,2,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
