CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,188,9,0,6,0,255,0,0,0
255,255,255,255,255,172,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,134,255,255,255,77,255,1,255,255,255
0,0,0,0,0,0,0,66,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
87,255,0,0,0,0,0,0,0,0,0,0
255,255,36,66,10,0,59,0,255,0,0,0
255,255,255,255,255,42,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,14,255,2,255,1,255,255,255
0,0,0,0,0,3,0,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
