CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,9,0,8,0,255,0,0,0
255,255,255,255,255,189,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,125,255,255,255,73,255,0,255,255,255
0,0,0,0,0,1,0,77,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
101,255,0,0,0,0,0,0,0,0,0,0
255,255,37,72,11,0,39,0,255,0,0,0
255,255,255,255,255,33,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,10,255,3,255,0,255,255,255
0,0,0,0,0,4,0,3,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
