CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,204,4,0,5,0,255,0,0,0
255,255,255,255,255,165,255,1,255,255,255,1
8,0,255,255,255,255,255,255,255,255,255,255
0,0,135,255,255,255,74,255,0,255,255,255
0,0,0,0,0,1,0,89,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
102,255,0,0,0,0,0,0,0,0,0,0
255,255,33,77,10,0,59,0,255,0,0,0
255,255,255,255,255,31,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,22,255,4,255,3,255,1,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
