CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,210,6,0,8,0,255,0,1,0
255,255,255,255,255,206,255,4,255,255,255,3
7,0,255,255,255,255,255,255,255,255,255,255
0,0,107,255,255,255,53,255,0,255,255,255
0,0,0,0,0,0,0,60,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
122,255,0,0,0,0,0,0,0,0,0,0
255,255,38,88,15,0,65,0,255,0,0,0
255,255,255,255,255,67,255,1,255,53,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,4,255,2,255,0,255,255,255
0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
