CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,243,6,0,13,0,255,0,0,0
255,255,255,255,255,202,255,2,255,255,255,1
4,0,255,255,255,255,255,255,255,255,255,255
0,0,107,255,255,255,38,255,0,255,255,255
0,0,0,0,0,0,0,70,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
111,255,0,0,0,0,0,0,0,0,0,0
255,255,18,74,9,0,44,0,255,0,0,0
255,255,255,255,255,49,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,20,255,4,255,1,255,0,255,255,255
0,0,0,0,0,4,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
