CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,231,13,0,12,0,255,0,2,0
255,255,255,255,255,196,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,99,255,255,255,73,255,0,255,255,255
0,0,0,0,0,1,0,76,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
108,255,0,0,0,0,0,0,0,0,0,0
255,255,28,70,11,0,50,0,255,0,0,0
255,255,255,255,255,39,255,0,255,29,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,4,255,0,255,0,255,255,255
0,0,0,0,0,3,0,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
