CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,245,10,0,10,0,255,0,0,0
255,255,255,255,255,208,255,3,255,255,255,0
10,0,255,255,255,255,255,255,255,255,255,255
0,0,96,255,255,255,62,255,0,255,255,255
0,0,0,0,0,0,0,70,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
105,255,0,0,0,0,0,0,0,0,0,0
255,255,29,80,11,0,56,0,255,0,0,0
255,255,255,255,255,41,255,0,255,36,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,2,255,0,255,0,255,255,255
0,0,0,0,0,3,0,2,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
