CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,238,14,0,13,0,255,0,1,0
255,255,255,255,255,225,255,4,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,84,255,255,255,60,255,1,255,255,255
0,0,0,0,0,0,0,73,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
119,255,0,0,0,0,0,0,0,0,0,0
255,255,38,98,14,0,65,0,255,0,0,0
255,255,255,255,255,58,255,0,255,39,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,2,255,1,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
