CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,189,5,0,7,0,255,0,0,0
255,255,255,255,255,191,255,2,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,85,255,255,255,73,255,1,255,255,255
0,0,0,0,0,0,0,61,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
127,255,0,0,0,0,0,0,0,0,0,0
255,255,34,77,9,0,57,0,255,0,0,0
255,255,255,255,255,32,255,0,255,37,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,19,255,5,255,1,255,0,255,255,255
0,0,0,0,0,4,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
