CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,13,0,16,0,255,0,0,0
255,255,255,255,255,187,255,1,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,95,255,255,255,49,255,0,255,255,255
0,0,0,0,0,1,0,76,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
140,255,0,0,0,0,0,0,0,0,0,0
255,255,34,88,18,0,58,0,255,0,0,0
255,255,255,255,255,50,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,4,255,1,255,0,255,255,255
0,0,0,0,0,5,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
