CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,232,8,0,12,0,255,0,1,0
255,255,255,255,255,203,255,3,255,255,255,2
5,0,255,255,255,255,255,255,255,255,255,255
0,0,131,255,255,255,73,255,0,255,255,255
0,0,0,0,0,2,0,82,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
140,255,0,0,0,0,0,0,0,0,0,0
255,255,19,51,7,0,38,0,255,0,0,0
255,255,255,255,255,50,255,0,255,38,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,5,255,2,255,0,255,255,255
0,0,0,0,0,1,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
