CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,14,211,14,0,20,0,255,0,3,0
255,255,255,255,255,150,255,1,255,255,255,0
10,0,255,255,255,255,255,255,255,255,255,255
0,0,115,255,255,255,83,255,0,255,255,255
0,0,0,0,0,0,0,123,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
88,255,0,0,0,0,0,0,0,0,0,0
255,255,15,45,7,0,36,0,255,0,0,0
255,255,255,255,255,52,255,0,255,28,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,29,255,10,255,7,255,1,255,255,255
0,0,0,0,0,4,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
