CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,219,4,0,4,0,255,0,0,0
255,255,255,255,255,165,255,2,255,255,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,85,255,255,255,61,255,0,255,255,255
0,0,0,0,0,0,0,79,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
100,255,0,0,0,0,0,0,0,0,0,0
255,255,28,81,14,0,45,0,255,0,0,0
255,255,255,255,255,49,255,0,255,32,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,18,255,6,255,4,255,2,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
