CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,230,11,0,10,0,255,0,0,0
255,255,255,255,255,221,255,2,255,255,255,2
5,0,255,255,255,255,255,255,255,255,255,255
0,0,137,255,255,255,71,255,0,255,255,255
0,0,0,0,0,1,0,84,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
95,255,0,0,0,0,0,0,0,0,0,0
255,255,43,87,14,0,64,0,255,0,0,0
255,255,255,255,255,27,255,0,255,19,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,12,255,5,255,2,255,255,255
0,0,0,0,0,4,0,5,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
