CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,254,7,0,11,0,255,0,0,0
255,255,255,255,255,189,255,2,255,255,255,1
12,0,255,255,255,255,255,255,255,255,255,255
0,0,112,255,255,255,73,255,0,255,255,255
0,0,0,0,0,0,0,94,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
78,255,0,0,0,0,0,0,0,0,0,0
255,255,16,64,5,0,33,0,255,0,0,0
255,255,255,255,255,28,255,0,255,22,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,7,255,3,255,0,255,255,255
0,0,0,0,0,6,0,4,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
