CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,249,20,0,8,0,255,0,2,0
255,255,255,255,255,164,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,95,255,255,255,58,255,0,255,255,255
0,0,0,0,0,0,0,80,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
109,255,0,0,0,0,0,0,0,0,0,0
255,255,28,75,11,0,45,0,255,0,0,0
255,255,255,255,255,35,255,0,255,27,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,3,255,2,255,0,255,255,255
0,0,0,0,0,9,0,8,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
