CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,236,5,0,9,0,255,0,1,0
255,255,255,255,255,137,255,1,255,255,255,1
9,0,255,255,255,255,255,255,255,255,255,255
0,0,132,255,255,255,81,255,0,255,255,255
0,0,0,0,0,0,0,124,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
96,255,0,0,0,0,0,0,0,0,0,0
255,255,25,70,7,0,37,0,255,0,0,0
255,255,255,255,255,43,255,0,255,32,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,36,255,3,255,1,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
