CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,175,10,0,10,0,255,0,1,0
255,255,255,255,255,193,255,3,255,255,255,1
14,0,255,255,255,255,255,255,255,255,255,255
0,0,108,255,255,255,62,255,0,255,255,255
0,0,0,0,0,0,0,101,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
103,255,0,0,0,0,0,0,0,0,0,0
255,255,25,59,5,0,43,0,255,0,0,0
255,255,255,255,255,60,255,0,255,41,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,9,255,6,255,0,255,255,255
0,0,0,0,0,7,0,7,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
