CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,240,4,0,7,0,255,0,0,0
255,255,255,255,255,204,255,1,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,107,255,255,255,56,255,0,255,255,255
0,0,0,0,0,0,0,71,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
97,255,0,0,0,0,0,0,0,0,0,0
255,255,33,97,14,0,69,0,255,0,0,0
255,255,255,255,255,52,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,3,255,2,255,0,255,255,255
0,0,0,0,0,4,0,3,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
