CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,198,14,0,12,0,255,0,0,0
255,255,255,255,255,146,255,0,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,139,255,255,255,126,255,0,255,255,255
0,0,0,0,0,0,0,126,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
82,255,0,0,0,0,0,0,0,0,0,0
255,255,20,62,7,0,37,0,255,0,0,0
255,255,255,255,255,42,255,0,255,17,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,33,255,2,255,0,255,0,255,255,255
0,0,0,0,0,7,0,10,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
