CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,244,8,0,10,0,255,0,0,0
255,255,255,255,255,164,255,1,255,255,255,0
12,0,255,255,255,255,255,255,255,255,255,255
0,0,102,255,255,255,72,255,0,255,255,255
0,0,0,0,0,1,0,107,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
75,255,0,0,0,0,0,0,0,0,0,0
255,255,23,70,11,0,45,0,255,0,0,0
255,255,255,255,255,41,255,0,255,42,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,38,255,8,255,6,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
