CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,194,8,0,7,0,255,0,1,0
255,255,255,255,255,199,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,97,255,255,255,71,255,0,255,255,255
0,0,0,0,0,1,0,74,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
113,255,0,0,0,0,0,0,0,0,0,0
255,255,51,102,16,0,66,0,255,0,0,0
255,255,255,255,255,48,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,5,255,1,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
