CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,190,10,0,7,0,255,0,1,0
255,255,255,255,255,204,255,0,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,112,255,255,255,62,255,0,255,255,255
0,0,0,0,0,0,0,89,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
120,255,0,0,0,0,0,0,0,0,0,0
255,255,37,85,17,0,47,0,255,0,0,0
255,255,255,255,255,41,255,0,255,30,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,6,255,4,255,0,255,255,255
0,0,0,0,0,6,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
