CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,245,8,0,13,0,255,0,0,0
255,255,255,255,255,228,255,2,255,255,255,0
7,0,255,255,255,255,255,255,255,255,255,255
0,0,96,255,255,255,46,255,0,255,255,255
0,0,0,0,0,0,0,73,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
92,255,0,0,0,0,0,0,0,0,0,0
255,255,42,86,12,0,82,0,255,0,0,0
255,255,255,255,255,65,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,1,255,1,255,0,255,255,255
0,0,0,0,0,4,0,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
