CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,214,8,0,7,0,255,0,0,0
255,255,255,255,255,157,255,1,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,119,255,255,255,67,255,0,255,255,255
0,0,0,0,0,0,0,89,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
88,255,0,0,0,0,0,0,0,0,0,0
255,255,30,68,11,0,50,0,255,0,0,0
255,255,255,255,255,51,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,3,255,1,255,0,255,255,255
0,0,0,0,0,3,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
