CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,238,12,0,10,0,255,0,0,0
255,255,255,255,255,235,255,5,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,67,255,255,255,43,255,0,255,255,255
0,0,0,0,0,0,0,56,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
109,255,0,0,0,0,0,0,0,0,0,0
255,255,49,98,17,0,78,0,255,0,0,0
255,255,255,255,255,41,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
