CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,168,4,0,4,0,255,0,0,0
255,255,255,255,255,197,255,3,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,120,255,255,255,81,255,1,255,255,255
0,0,0,0,0,0,0,100,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
84,255,0,0,0,0,0,0,0,0,0,0
255,255,30,69,14,0,72,0,255,0,0,0
255,255,255,255,255,44,255,0,255,43,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,48,255,8,255,0,255,0,255,255,255
0,0,0,0,0,3,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
