CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,235,6,0,9,0,255,0,0,0
255,255,255,255,255,197,255,4,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,102,255,255,255,71,255,0,255,255,255
0,0,0,0,0,1,0,72,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
118,255,0,0,0,0,0,0,0,0,0,0
255,255,31,77,9,0,52,0,255,0,0,0
255,255,255,255,255,34,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,29,255,6,255,1,255,0,255,255,255
0,0,0,0,0,3,0,9,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
