CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,222,4,0,7,0,255,0,1,0
255,255,255,255,255,215,255,2,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,113,255,255,255,71,255,0,255,255,255
0,0,0,0,0,0,0,66,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
102,255,0,0,0,0,0,0,0,0,0,0
255,255,33,81,10,0,56,0,255,0,0,0
255,255,255,255,255,57,255,0,255,37,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,29,255,7,255,5,255,0,255,255,255
0,0,0,0,0,4,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
