CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,200,14,0,4,0,255,0,0,0
255,255,255,255,255,172,255,0,255,255,255,0
11,0,255,255,255,255,255,255,255,255,255,255
0,0,146,255,255,255,80,255,0,255,255,255
0,0,0,0,0,0,0,136,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
82,255,0,0,0,0,0,0,0,0,0,0
255,255,27,72,6,0,42,0,255,0,0,0
255,255,255,255,255,43,255,0,255,13,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,52,255,4,255,2,255,0,255,255,255
0,0,0,0,0,7,0,7,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
