CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,17,0,14,0,255,0,0,0
255,255,255,255,255,166,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,77,255,255,255,40,255,0,255,255,255
0,0,0,0,0,3,0,78,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
136,255,0,0,0,0,0,0,0,0,0,0
255,255,40,93,8,0,55,0,255,0,0,0
255,255,255,255,255,54,255,0,255,38,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,20,255,5,255,4,255,0,255,255,255
0,0,0,0,0,4,0,6,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
