CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,255,13,0,21,0,255,0,1,0
255,255,255,255,255,201,255,2,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,76,255,0,255,255,255
0,0,0,0,0,1,0,77,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
117,255,0,0,0,0,0,0,0,0,0,0
255,255,30,69,9,0,56,0,255,0,0,0
255,255,255,255,255,28,255,0,255,31,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,22,255,5,255,3,255,0,255,255,255
0,0,0,0,0,1,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
