CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,11,0,17,0,255,0,0,0
255,255,255,255,255,175,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,85,255,255,255,60,255,0,255,255,255
0,0,0,0,0,2,0,59,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
88,255,0,0,0,0,0,0,0,0,0,0
255,255,40,96,8,0,67,0,255,0,0,0
255,255,255,255,255,50,255,0,255,33,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,6,255,1,255,0,255,255,255
0,0,0,0,0,6,0,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
