CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,255,17,0,13,0,255,0,0,0
255,255,255,255,255,169,255,1,255,255,255,0
13,0,255,255,255,255,255,255,255,255,255,255
0,0,148,255,255,255,86,255,0,255,255,255
0,0,0,0,0,1,0,93,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
97,255,0,0,0,0,0,0,0,0,0,0
255,255,23,75,7,0,47,0,255,0,0,0
255,255,255,255,255,51,255,0,255,32,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,41,255,10,255,0,255,1,255,255,255
0,0,0,0,0,3,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
