CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,198,13,0,6,0,255,0,0,0
255,255,255,255,255,158,255,0,255,255,255,0
14,0,255,255,255,255,255,255,255,255,255,255
0,0,121,255,255,255,40,255,0,255,255,255
0,0,0,0,0,0,0,77,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
134,255,0,0,0,0,0,0,0,0,0,0
255,255,26,75,10,0,71,0,255,0,0,0
255,255,255,255,255,60,255,0,255,47,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,2,255,3,255,2,255,255,255
0,0,0,0,0,5,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
