CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,202,5,0,4,0,255,0,0,0
255,255,255,255,255,173,255,0,255,255,255,0
4,0,255,255,255,255,255,255,255,255,255,255
0,0,116,255,255,255,84,255,0,255,255,255
0,0,0,0,0,1,0,104,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
96,255,0,0,0,0,0,0,0,0,0,0
255,255,22,61,13,0,43,0,255,0,0,0
255,255,255,255,255,40,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,53,255,7,255,4,255,0,255,255,255
0,0,0,0,0,5,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
