CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,242,13,0,12,0,255,0,0,0
255,255,255,255,255,199,255,1,255,255,255,1
6,0,255,255,255,255,255,255,255,255,255,255
0,0,106,255,255,255,75,255,0,255,255,255
0,0,0,0,0,0,0,92,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
93,255,0,0,0,0,0,0,0,0,0,0
255,255,32,82,22,0,56,0,255,0,0,0
255,255,255,255,255,47,255,0,255,31,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,38,255,9,255,4,255,2,255,255,255
0,0,0,0,0,4,0,3,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
