CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,193,5,0,8,0,255,0,0,0
255,255,255,255,255,187,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,93,255,255,255,63,255,0,255,255,255
0,0,0,0,0,1,0,72,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
93,255,0,0,0,0,0,0,0,0,0,0
255,255,30,66,7,0,47,0,255,0,0,0
255,255,255,255,255,64,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,21,255,3,255,2,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
