CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,203,7,0,6,0,255,0,0,0
255,255,255,255,255,158,255,1,255,255,255,0
13,0,255,255,255,255,255,255,255,255,255,255
0,0,168,255,255,255,109,255,0,255,255,255
0,0,0,0,0,0,0,111,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
58,255,0,0,0,0,0,0,0,0,0,0
255,255,26,61,7,0,43,0,255,0,0,0
255,255,255,255,255,34,255,0,255,25,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,32,255,3,255,0,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
