CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,230,11,0,17,0,255,0,0,0
255,255,255,255,255,169,255,1,255,255,255,0
7,0,255,255,255,255,255,255,255,255,255,255
0,0,117,255,255,255,72,255,0,255,255,255
0,0,0,0,0,1,0,97,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
67,255,0,0,0,0,0,0,0,0,0,0
255,255,39,56,16,0,45,0,255,0,1,0
255,255,255,255,255,37,255,0,255,17,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,10,255,4,255,2,255,255,255
0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
