CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,13,0,10,0,255,0,0,0
255,255,255,255,255,182,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,79,255,255,255,46,255,0,255,255,255
0,0,0,0,0,0,0,76,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
98,255,0,0,0,0,0,0,0,0,0,0
255,255,32,86,13,0,68,0,255,0,0,0
255,255,255,255,255,37,255,0,255,34,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,2,255,2,255,1,255,255,255
0,0,0,0,0,3,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
