CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,200,8,0,4,0,255,0,0,0
255,255,255,255,255,178,255,2,255,255,255,1
11,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,81,255,0,255,255,255
0,0,0,0,0,0,0,88,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
94,255,0,0,0,0,0,0,0,0,0,0
255,255,23,65,20,0,45,0,255,0,0,0
255,255,255,255,255,53,255,0,255,43,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,38,255,6,255,4,255,0,255,255,255
0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
