CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,223,10,0,12,0,255,0,1,0
255,255,255,255,255,178,255,4,255,255,255,2
10,0,255,255,255,255,255,255,255,255,255,255
0,0,118,255,255,255,78,255,0,255,255,255
0,0,0,0,0,0,0,93,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
85,255,0,0,0,0,0,0,0,0,0,0
255,255,31,72,9,0,45,0,255,0,0,0
255,255,255,255,255,42,255,0,255,58,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,6,255,5,255,2,255,255,255
0,0,0,0,0,4,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
