CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,197,3,0,12,0,255,0,0,0
255,255,255,255,255,217,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,121,255,255,255,73,255,0,255,255,255
0,0,0,0,0,0,0,98,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
106,255,0,0,0,0,0,0,0,0,0,0
255,255,34,74,10,0,50,0,255,0,0,0
255,255,255,255,255,32,255,0,255,16,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,6,255,2,255,1,255,255,255
0,0,0,0,0,3,0,12,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
