CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,15,0,15,0,255,0,0,0
255,255,255,255,255,245,255,3,255,255,255,1
8,0,255,255,255,255,255,255,255,255,255,255
0,0,74,255,255,255,34,255,0,255,255,255
0,0,0,0,0,0,0,31,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
150,255,0,0,0,0,0,0,0,0,0,0
255,255,56,131,20,0,78,0,255,0,0,0
255,255,255,255,255,67,255,0,255,55,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,11,255,1,255,1,255,0,255,255,255
0,0,0,0,0,2,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
