CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,207,1,0,7,0,255,0,0,0
255,255,255,255,255,210,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,93,255,255,255,54,255,0,255,255,255
0,0,0,0,0,1,0,49,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
135,255,0,0,0,0,0,0,0,0,0,0
255,255,44,89,31,0,63,0,255,0,0,0
255,255,255,255,255,44,255,0,255,40,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,32,255,5,255,3,255,1,255,255,255
0,0,0,0,0,6,0,4,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
