CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,231,12,0,8,0,255,0,0,0
255,255,255,255,255,215,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,88,255,255,255,45,255,0,255,255,255
0,0,0,0,0,1,0,79,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
82,255,0,0,0,0,0,0,0,0,0,0
255,255,35,86,12,0,58,0,255,0,0,0
255,255,255,255,255,42,255,0,255,44,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,39,255,3,255,4,255,0,255,255,255
0,0,0,0,0,3,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
